participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
l10_338,3,3.333333333333333,5.333333333333333,2.1666666666666665,3.4,B,0,0.8899297423887588,0.5433255269320842,answer_B,B,False,matching,False,0.2,mean_fixations_count
l10_338,4,4.0,5.75,9.5,5.5,D,0,0.8888888888888888,0.6060606060606061,answer_C,C,False,mismatch,True,0.2,mean_fixations_count
l10_338,5,0.2,0.5714285714285714,0.6,0.5,B,0,0.8549618320610686,0.061068702290076354,answer_C,C,False,mismatch,True,0.2,mean_fixations_count
l10_338,6,1.4,1.3333333333333333,1.5,0.4,B,0,0.9496402877697842,0.08633093525179864,answer_C,C,False,mismatch,True,0.2,mean_fixations_count
l10_338,7,0.8333333333333334,0.6153846153846154,0.625,1.0,A,1,0.5005213764337851,0.21689259645464018,answer_D,D,False,mismatch,True,0.2,mean_fixations_count
l10_338,8,0.5555555555555556,0.5454545454545454,1.75,0.875,C,0,1.2931209759403592,0.9393425957302609,answer_C,C,False,matching,False,0.2,mean_fixations_count
l10_338,10,0.8,0.5,0.5,0.5,A,1,0.5217391304347827,0.5217391304347827,answer_A,A,False,matching,False,0.2,mean_fixations_count
l10_338,11,1.6666666666666667,0.6,0.25,0.75,A,1,1.7346938775510206,1.1224489795918369,answer_A,A,False,matching,False,0.2,mean_fixations_count
l10_338,12,1.4615384615384617,0.6428571428571429,0.5,0.5,A,1,1.2389380530973453,1.0548672566371682,answer_A,A,False,matching,False,0.2,mean_fixations_count
l10_338,13,5.0,1.0,1.5,1.0,A,1,1.8823529411764706,1.6470588235294117,answer_A,A,False,matching,False,0.2,mean_fixations_count
l10_338,14,1.5,0.5,1.0,0.5,A,1,1.1428571428571428,0.5714285714285714,answer_A,A,False,matching,False,0.2,mean_fixations_count
